record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
thunder-bay|thunder-bay-husky-travel-centre-1120alloydrthunderbay,thunder-bay,Thunder Bay Husky Travel Centre,"1120 Alloy Dr, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-hydraulics-701montrealstthunderbay,thunder-bay,Thunder Bay Hydraulics,701 Montreal St. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-mitsubishi-872coppercrescentthunder,thunder-bay,Thunder Bay Mitsubishi,872 Copper Crescent Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-multi-trades-inc-1520edwardststhunderbay,thunder-bay,Thunder Bay Multi Trades Inc.,1520 Edward St S. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-naturopathic-clinic-219algomastreetsouththun,thunder-bay,Thunder Bay Naturopathic Clinic,"219 Algoma Street South, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-public-library-285redriverrdthunderbay,thunder-bay,Thunder Bay Public Library,"285 Red River Rd, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-regional-health-sciences-centre-980oliverroadthunderbay,thunder-bay,Thunder Bay Regional Health Sciences Centre,"980 Oliver Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-ventures-1043gorhamstunitdthunder,thunder-bay,THUNDER BAY VENTURES,"1043 Gorham St Unit D, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|thunder-bay-xerographix-inc-910alloydrthunderbay,thunder-bay,Thunder Bay Xerographix Inc.,"910 Alloy Dr, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|tina-s-breakfast-and-lunch-1170memorialavethunderba,thunder-bay,TINA'S BREAKFAST AND LUNCH,"1170 Memorial Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|tom-jones-corporation-560squierplacethunderbay,thunder-bay,Tom Jones Corporation,"560 Squier Place, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|tomlin-20212redriverroadthunder,thunder-bay,Tomlin,"202 1/2 Red River Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|top-rung-painting-47ruttanstthunderbay,thunder-bay,Top Rung Painting,47 Ruttan st Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|toromont-cat-620beaverhallplthunderba,thunder-bay,Toromont Cat,"620 Beaverhall Pl, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|triad-exterior-contracting-ltd-800norahcresthunderbay,thunder-bay,Triad Exterior Contracting Ltd.,800 Norah Cres. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|turn-key-construction-inc-1450rosslynroad,thunder-bay,Turn-key Construction INC.,1450 Rosslyn Road,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|u2fastener-100mainstreetkeefertermi,thunder-bay,U2Fastener,"100 Main Street, Keefer Terminal, Suite 500, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|unitized-manufacturing-2020-ltd-676squierstthunderbay,thunder-bay,Unitized Manufacturing (2020) Ltd.,676 Squier St. Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|urban-abbey-308redriverrdthunderbay,thunder-bay,Urban Abbey,"308 Red River Rd, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|used-car-superstore-819fortwilliamroadthunde,thunder-bay,Used Car Superstore,819 Fort William Road Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|valhalla-hotel-conference-centre-1valhallainnroadthunderb,thunder-bay,Valhalla Hotel & Conference Centre,"1 Valhalla Inn Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|vanderwees-garden-gallery-6488maplewardroadthunder,thunder-bay,Vanderwees Garden Gallery,"6488 Mapleward Road, Thunder Bay,",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|vedic-cultural-centre-thunder-bay-1600deasestreetthunderba,thunder-bay,"Vedic Cultural Centre, Thunder Bay","1600 Dease Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|victorian-order-of-nurses-for-canada-von-canada-1265arthurstesuite600thu,thunder-bay,Victorian Order of Nurses for Canada - VON Canada,"1265 Arthur St E Suite 600, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|vp-s-cleaning-service-unitb217algomaststhunder,thunder-bay,VP'S CLEANING SERVICE,"UNIT B, 217 ALGOMA ST S, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|walid-shabana-medicine-professional-corporation-146courtststhunderbay,thunder-bay,Walid Shabana Medicine Professional Corporation,"146 Court St S, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wal-mart-canada-corp-1020dawsonrdthunderbay,thunder-bay,Wal-Mart Canada Corp,"1020 Dawson Rd, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wal-mart-canada-corp-1101arthurstwthunderbay,thunder-bay,Wal-Mart Canada Corp,"1101 Arthur St W, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wal-mart-canada-corp-777memorialavethunderbay,thunder-bay,Wal-Mart Canada Corp,"777 Memorial Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wasabi-restaurant-538arthurstwestthunderba,thunder-bay,WASABI RESTAURANT,"538 ARTHUR ST WEST, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wasaya-airways-201kelnerplacethunderbay,thunder-bay,Wasaya Airways,"201 Kelner Place, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wayne-toyota-787centralavethunderbay,thunder-bay,WAYNE TOYOTA,"787 CENTRAL AVE, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|westfort-family-dental-124fredericastreeteastth,thunder-bay,WESTFORT FAMILY DENTAL,"124 FREDERICA STREET EAST , Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wesway-2101703victoriaavenueeas,thunder-bay,Wesway,"#210-1703 Victoria Avenue East, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|wilco-contractors-superior-inc-3031arthurstreetwestthun,thunder-bay,WILCO CONTRACTORS SUPERIOR INC,"3031 ARTHUR STREET, WEST Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|woking-bird-restaurant-425edwardstnunit5thunder,thunder-bay,Woking Bird Restaurant,425 Edward St N (unit 5). Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|ym-inc-ventes-thriftys-inc-2005-1000fortwilliamroadunitb,thunder-bay,YM Inc. (Ventes) - Thriftys Inc (2005),"1000 Fort William Road Unit #B7/8, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|ym-inc-sales-urban-kids-1000fortwilliamroadunit4,thunder-bay,"YM, Inc (Sales)- Urban Kids",1000 Fort William Road Unit #49A Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|ym-inc-sales-urban-planet-1000fortwilliamroadunits,thunder-bay,"YM, Inc (Sales) Urban Planet","1000 Fort William Road Unit #S-1, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|business-designated-but-currently-excluded-from-2026-rcip-1000661225-ontario-inc-807redriverroadthunderba,thunder-bay,"Business Designated, but currently excluded from 2026 RCIP 1000661225 Ontario Inc- CIRCLE K","807 Red River Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|10569003-canada-inc-shell-red-river-428cumberlandstnthunderb,thunder-bay,10569003 CANADA INC - Shell Red River,"428 Cumberland St N, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|1164301-ontario-inc-dairy-queen-cumberland-109reginaavethunderbay,thunder-bay,"1164301 Ontario Inc- Dairy Queen, Cumberland","109 Regina Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|1468155-ontarion-inc-franki-s-pizzeria-3balsamstreetthunderbay,thunder-bay,1468155 ONTARION INC- Franki's Pizzeria,"3 Balsam Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|14786068-canada-inc-circle-k-550beverlystthunderbay,thunder-bay,14786068 Canada Inc. - CIRCLE K,550 BEVERLY ST Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|14866321-canada-inc-circle-k-beverly-147arthurstreetwest1063d,thunder-bay,"14866321 CANADA INC- Circle K, Beverly",147 Arthur street west & 1063 Dawson Road Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|1902045-ontario-inc-petro-can-aruthur-dawson-100princessstreetthunder,thunder-bay,1902045 Ontario INC.- Petro Can Aruthur & Dawson,"100 Princess Street, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|1974809-ontario-inc-nomad-1186dawsonrdthunderbay,thunder-bay,1974809 Ontario Inc. - NOMAD,"1186 DAWSON RD, THUNDER BAY",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|2234810-ontario-inc-circle-k-dawson-300lilliestreetnorth980o,thunder-bay,2234810 ONTARIO INC - CIRCLE K Dawson,"300 Lillie Street North & 980 Oliver Road, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|2543871-ontario-limited-robin-s-donuts-lillie-oliver-109595arthurstwthunderba,thunder-bay,2543871 Ontario Limited - Robin's Donuts (Lillie & Oliver),"109-595 Arthur St W, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|2671352-ontario-inc-osmows-481hodderavenuethunderba,thunder-bay,2671352 Ontario Inc.- Osmows,"481 Hodder Avenue, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|2698429-ontario-inc-beefcake-s-burger-factory-601southernavethunderbay,thunder-bay,2698429 Ontario Inc- BeefCake's Burger Factory,"601 Southern Ave, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|502039-ontario-ltd-dairy-queen-southern-606victoriaavenueeastthu,thunder-bay,"502039 Ontario Ltd. - Dairy Queen, Southern","606 Victoria Avenue East, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|ajibo-shop-470hodderavethunderbay,thunder-bay,Ajibo Shop,"470 Hodder Ave., Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|angelo-s-pizza-and-sub-854redriverrdthunderbay,thunder-bay,Angelo's Pizza and Sub,"854 Red River Rd, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|arby-s-301595arthurstwthunderba,thunder-bay,ARBY'S,"301-595 Arthur St W, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|bar-burrito-1085memorialavenuethunde,thunder-bay,Bar Burrito,"1085 Memorial Avenue, Thunder Bay",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|burger-barn,thunder-bay,Burger Barn,"Thunder Bay CMA, ON",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|burger-king-4locationsssclosed820red,thunder-bay,Burger King (,"4 locations) - S & S closed 820 Red River Rd, 1043 Memorial Ave, 1120 Valley St., 590",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|harbour-expressway-231maystreetthunderbay,thunder-bay,"Harbour Expressway,",231 May Street - Thunder Bay,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|calm-restaurants-tim-hortons-2005lakeshoredriveshunia,thunder-bay,CALM Restaurants- TIM HORTONS,"2005 Lakeshore Drive, Shuniah",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canada-13867781-crystal-beach-variety-943fortwilliamrdthunderb,thunder-bay,Canada 13867781 - Crystal Beach Variety,943 Fort William Rd Thunder Bay ON,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|canadian-tire-gas-bar-1391-915redriverrd,thunder-bay,Canadian Tire Gas Bar #1391,915 Red river Rd,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|circle-k-1437-ssclosed,thunder-bay,Circle K 1437,S & S closed,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|circle-k-600-aruthur-185cumberlandstnthunderb,thunder-bay,Circle K 600 aruthur -,185 Cumberland St. N Thunder Bay ON P7A4M9,,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
thunder-bay|circle-k-cumberland-475hodderavthunderbayont,thunder-bay,CIRCLE K CUMBERLAND,"475 HODDER AV, THUNDER BAY,ONTARIO, P7A1V3",,unknown,https://gotothunderbay.ca/wp-content/uploads/2026/08/As-of-August-13-2026.pdf,pdf,2026-09-10T20:55:54.670Z,2026-09-10T20:55:54.670Z,active,FALSE,new,Source list updated: June 29 2026 | Source PDF marks some employers in red as not hiring (colour not available in text extract).
